search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 31
progress: nodes=10,000,000 tested=0 found=0 n=34356803985523328070675 elapsed=1s
progress: nodes=20,000,000 tested=0 found=0 n=995963234597587172367525 elapsed=2s
progress: nodes=30,000,000 tested=0 found=0 n=727534010270278299881775 elapsed=2s
progress: nodes=40,000,000 tested=0 found=0 n=80238578236523579527125 elapsed=3s
progress: nodes=50,000,000 tested=0 found=0 n=354581313762590114352375 elapsed=4s
progress: nodes=60,000,000 tested=0 found=0 n=948008800369597084537875 elapsed=5s
progress: nodes=70,000,000 tested=0 found=0 n=3320620865070723076875 elapsed=5s
progress: nodes=80,000,000 tested=0 found=0 n=34981759045621230174375 elapsed=6s
progress: nodes=90,000,000 tested=0 found=0 n=26917002673416075555 elapsed=7s
progress: nodes=100,000,000 tested=0 found=0 n=633928299643259254119195 elapsed=8s
progress: nodes=110,000,000 tested=0 found=0 n=763126584225730927552755 elapsed=9s
progress: nodes=120,000,000 tested=0 found=0 n=871734332003085238036365 elapsed=10s
progress: nodes=130,000,000 tested=0 found=0 n=593046061356146037837255 elapsed=10s
progress: nodes=140,000,000 tested=0 found=0 n=840914539332809819903505 elapsed=11s
progress: nodes=150,000,000 tested=0 found=0 n=968286689196736098804885 elapsed=12s
progress: nodes=160,000,000 tested=0 found=0 n=948023087882621494453155 elapsed=13s
progress: nodes=170,000,000 tested=0 found=0 n=674661601387969868267235 elapsed=14s
progress: nodes=180,000,000 tested=0 found=0 n=839720845807539867326385 elapsed=15s
progress: nodes=190,000,000 tested=0 found=0 n=915374537021172875500935 elapsed=16s
progress: nodes=200,000,000 tested=0 found=0 n=862250908014254106314955 elapsed=16s
progress: nodes=210,000,000 tested=0 found=0 n=736718404587281948470185 elapsed=17s
progress: nodes=220,000,000 tested=0 found=0 n=555060111645113096696055 elapsed=18s
progress: nodes=230,000,000 tested=0 found=0 n=639792279307134335722455 elapsed=19s
progress: nodes=240,000,000 tested=0 found=0 n=824281317876625373781585 elapsed=20s
progress: nodes=250,000,000 tested=0 found=0 n=956841060467833882344945 elapsed=21s
progress: nodes=260,000,000 tested=0 found=0 n=953130530758986969720615 elapsed=21s
progress: nodes=270,000,000 tested=0 found=0 n=922568122955370590057745 elapsed=22s
progress: nodes=280,000,000 tested=0 found=0 n=466834759676535827050515 elapsed=23s
progress: nodes=290,000,000 tested=0 found=0 n=399165296281289805044385 elapsed=24s
progress: nodes=300,000,000 tested=0 found=0 n=953380736925995411843085 elapsed=24s
progress: nodes=310,000,000 tested=0 found=0 n=915705019981473482122965 elapsed=25s
progress: nodes=320,000,000 tested=0 found=0 n=457670867116789716868845 elapsed=26s
progress: nodes=330,000,000 tested=0 found=0 n=538675769754162190926315 elapsed=27s
progress: nodes=340,000,000 tested=0 found=0 n=733914131008704931037205 elapsed=27s
progress: nodes=350,000,000 tested=0 found=0 n=992996069772978163856835 elapsed=28s
progress: nodes=360,000,000 tested=0 found=0 n=803755314437361004151505 elapsed=29s
progress: nodes=370,000,000 tested=0 found=0 n=557012082765988979135145 elapsed=30s
progress: nodes=380,000,000 tested=0 found=0 n=590854800717039104563995 elapsed=30s
progress: nodes=390,000,000 tested=0 found=0 n=905639250195015740874045 elapsed=31s
progress: nodes=400,000,000 tested=0 found=0 n=572998838345642050779105 elapsed=32s
progress: nodes=410,000,000 tested=0 found=0 n=528169360163729830719165 elapsed=33s
progress: nodes=420,000,000 tested=0 found=0 n=409751928926033663883735 elapsed=33s
progress: nodes=430,000,000 tested=0 found=0 n=954998054101190687234445 elapsed=34s
progress: nodes=440,000,000 tested=0 found=0 n=683018759410458159741435 elapsed=35s
progress: nodes=450,000,000 tested=0 found=0 n=474221219771845157461515 elapsed=36s
progress: nodes=460,000,000 tested=0 found=0 n=832614102973470489144705 elapsed=36s
progress: nodes=470,000,000 tested=0 found=0 n=997271919817401029580315 elapsed=37s
progress: nodes=480,000,000 tested=0 found=0 n=978918826043412700736715 elapsed=38s
progress: nodes=490,000,000 tested=0 found=0 n=564361972521230846180655 elapsed=38s
progress: nodes=500,000,000 tested=0 found=0 n=774271428987678003217305 elapsed=39s
progress: nodes=510,000,000 tested=0 found=0 n=755910401777000252313255 elapsed=40s
progress: nodes=520,000,000 tested=0 found=0 n=985327499129385922600815 elapsed=41s
progress: nodes=530,000,000 tested=0 found=0 n=678864801579621201789795 elapsed=41s
progress: nodes=540,000,000 tested=0 found=0 n=734669305068082206262005 elapsed=42s
progress: nodes=550,000,000 tested=0 found=0 n=539084614648538185910145 elapsed=43s
progress: nodes=560,000,000 tested=0 found=0 n=462146567980062651367095 elapsed=44s
progress: nodes=570,000,000 tested=0 found=0 n=669394069774612074233505 elapsed=44s
progress: nodes=580,000,000 tested=0 found=0 n=475839338752647379454445 elapsed=45s
progress: nodes=590,000,000 tested=0 found=0 n=525164941968128298820485 elapsed=46s
progress: nodes=600,000,000 tested=0 found=0 n=803333598337061614029555 elapsed=46s
progress: nodes=610,000,000 tested=0 found=0 n=757675524389549595195645 elapsed=47s
progress: nodes=620,000,000 tested=0 found=0 n=427712292936919522755765 elapsed=48s
progress: nodes=630,000,000 tested=0 found=0 n=630113728946973776098065 elapsed=49s
progress: nodes=640,000,000 tested=0 found=0 n=414258114244600363566105 elapsed=49s
progress: nodes=650,000,000 tested=0 found=0 n=424196775652956325816185 elapsed=50s
progress: nodes=660,000,000 tested=0 found=0 n=887906607146505816760035 elapsed=51s
progress: nodes=670,000,000 tested=0 found=0 n=267465175738505134181865 elapsed=52s
progress: nodes=680,000,000 tested=0 found=0 n=335823594973630029650295 elapsed=52s
progress: nodes=690,000,000 tested=0 found=0 n=196040761689423235185135 elapsed=53s
progress: nodes=700,000,000 tested=0 found=0 n=347208204958473898057185 elapsed=54s
progress: nodes=710,000,000 tested=0 found=0 n=910201041456313177071495 elapsed=54s
progress: nodes=720,000,000 tested=0 found=0 n=803822538886295991861465 elapsed=55s
progress: nodes=730,000,000 tested=0 found=0 n=943186424192793482038605 elapsed=56s
progress: nodes=740,000,000 tested=0 found=0 n=667060111294189169046795 elapsed=57s
progress: nodes=750,000,000 tested=0 found=0 n=853889025116387047648365 elapsed=57s
progress: nodes=760,000,000 tested=0 found=0 n=886130309904991148366595 elapsed=58s
progress: nodes=770,000,000 tested=0 found=0 n=581333750432719415627805 elapsed=59s
progress: nodes=780,000,000 tested=0 found=0 n=342115447958006977663155 elapsed=59s
progress: nodes=790,000,000 tested=0 found=0 n=571376676854819598380055 elapsed=60s
